Datetime,Tweet Id,Username,Reply,Retweet,Like,text_clean,text_preprocessed
2022-08-04 09:47:31+00:00,1555128287521042432,Pujowiebowo,0,0,0,ono alphard ngisi bbm tukune pertalite subsidi mburine pas ngantri motor bebek dan tukune nganggo  mypertamina,"['ono', 'alphard', 'ngisi', 'bbm', 'tukune', 'pertalite', 'subsidi', 'mburine', 'pas', 'ngantri', 'motor', 'bebek', 'tukune', 'nganggo', 'mypertamina']"
2022-08-04 09:46:17+00:00,1555127979906256896,tribun_PKU,0,0,0,mypertamina cegah bbm subsidi over kuota dan jamin subsidi tepat sasaran,"['mypertamina', 'cegah', 'bbm', 'subsidi', 'over', 'kuota', 'jamin', 'subsidi', 'sasar']"
2022-08-04 09:43:39+00:00,1555127315469766656,asady27,0,0,0,cek poin,"['cek', 'poin']"
2022-08-04 09:43:08+00:00,1555127183479255040,asady27,2,0,0,poinnya berapa lama masuknya padahal tadi sudah klaim  poin pembelian pertamax liter pakai,"['poin', 'masuk', 'klaim', 'poin', 'beli', 'pertamax', 'liter', 'pakai']"
2022-08-04 09:40:03+00:00,1555126407625248773,KompasEkonomi,0,0,0,pembelian bbm subsidi pakai mypertamina apakah lcgc boleh beli pertalite,"['beli', 'bbm', 'subsidi', 'pakai', 'mypertamina', 'lcgc', 'beli', 'pertalite']"
2022-08-04 09:23:50+00:00,1555122327859654658,ayrahokii,0,0,0,ini dia cara daftar dan transaksi bbm subsidi tepat mypertamina kuy disimak biar pada paham 👌👌,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'kuy', 'simak', 'biar', 'paham', '']"
2022-08-04 09:22:32+00:00,1555122000712339458,Luvaoki,0,0,1,inilah cara daftar dan transaksi bbm subsidi tepat mypertamina yuk disimak infonya 👇,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'yuk', 'simak', 'info', '']"
2022-08-04 09:18:59+00:00,1555121109141712896,yunacityx,0,0,0,ternyata gini loh guys cara daftar dan transaksi bbm subsidi tepat mypertamina simak yuk dan pahami juga yaa 😉,"['gin', 'loh', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'simak', 'yuk', 'paham', 'yaa', '']"
2022-08-04 09:16:45+00:00,1555120545490149376,xyraira,0,0,0,jadi begini cara daftar dan transaksi bbm subsidi tepat mypertamina yaa guys 👍👍,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'yaa', 'guys', '']"
2022-08-04 09:15:11+00:00,1555120150806155265,adreena_2,0,0,0,disimak guys untuk cara daftar dan transaksi bbm subsidi tepat mypertamina 👇,"['simak', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', '']"
2022-08-04 09:00:18+00:00,1555116406479343616,MyPertaminaID,0,0,1,untuk informasi lebih lengkapnya langsung hubungi pertamina call center  ya,"['informasi', 'lengkap', 'langsung', 'hubung', 'pertamina', 'call', 'center', 'ya']"
2022-08-04 09:00:15+00:00,1555116391270793216,MyPertaminaID,1,0,1,eitss kalo mau daftar offline jangan lupa udah siapin beberapa dokumen yang dibutuhin ya seperti ktp foto diri stnk kir dan dokumen pendukung lainnya,"['eitss', 'kalo', 'daftar', 'offline', 'lupa', 'udah', 'siapin', 'dokumen', 'dibutuhin', 'ya', 'ktp', 'foto', 'stnk', 'kir', 'dokumen', 'dukung']"
2022-08-04 09:00:10+00:00,1555116373294034944,MyPertaminaID,2,0,1,hai sob jadi udah tau kan di mana aja lokasinya so buat yang tinggal di pulau sumatera kamu bisa langsung mengunjungi lokasi pendaftaran offline subsidi tepat yang ada digambar ya 🤗,"['hai', 'sob', 'udah', 'tau', 'aja', 'lokasi', 'so', 'tinggal', 'pulau', 'sumatera', 'langsung', 'unjung', 'lokasi', 'daftar', 'offline', 'subsidi', 'gambar', 'ya', '']"
2022-08-04 08:59:49+00:00,1555116284571820032,yujau,0,0,0,ya ditunggu fitur dm tidak ditampilkan jadi tidak bisa dm,"['ya', 'tunggu', 'fitur', 'dm', 'tampil', 'dm']"
2022-08-04 08:58:30+00:00,1555115951850328066,MyPertaminaID,1,0,0,kami bantu sampaikan melalui dm ya sobat tks firman,"['bantu', 'dm', 'ya', 'sobat', 'tks', 'firman']"
2022-08-04 08:53:35+00:00,1555114715969470464,Zyanpatra,0,0,0,demi bbm bersubsidi  ribu kendaraan di sumsel daftar mypertamina,"['bbm', 'subsidi', 'ribu', 'kendara', 'sumsel', 'daftar', 'mypertamina']"
2022-08-04 08:52:52+00:00,1555114536104894465,yujau,1,0,0,ya barusan saya edit hari ini biar bisa verifikasi saya ga bisa dm,"['ya', 'barusan', 'edit', 'biar', 'verifikasi', 'ga', 'dm']"
2022-08-04 08:47:15+00:00,1555113120070176773,MyPertaminaID,1,0,0,hai sobat yujau apakah sobat melakukan edit data jika iya silakan sobat sampaikan tanggal edit datanya melalui dm tks firman,"['hai', 'sobat', 'yujau', 'sobat', 'edit', 'data', 'iya', 'sila', 'sobat', 'tanggal', 'edit', 'data', 'dm', 'tks', 'firman']"
2022-08-04 08:43:08+00:00,1555112086241308673,yujau,1,0,0,kenapa sudah dapat kode barcode kemudian hilang lagi padahal plat nomor sudah terdaftar,"['kode', 'barcode', 'hilang', 'plat', 'nomor', 'daftar']"
2022-08-04 08:39:45+00:00,1555111235829477378,elangnewscom,0,0,0,terkait rencana pengurangan subsidi bbm selain keberadaan mypertamina perlu inovasi lainya pada tata kelola distribusi bbm petamina,"['kait', 'rencana', 'kurang', 'subsidi', 'bbm', 'ada', 'mypertamina', 'inovasi', 'lai', 'tata', 'kelola', 'distribusi', 'bbm', 'petamina']"
2022-08-04 08:33:45+00:00,1555109723921600512,gholie28,0,0,0,jawabannya  c,"['jawab', 'c']"
2022-08-04 08:31:06+00:00,1555109058155147264,voidotid,0,0,0,penerapan aplikasi mypertamina saat mengisi bahan bakar minyak bbm di spbu oleh pertamina bertujuan untuk mencegah terjadinya penggunaan bbm bersubsidi tidak tepat sasaran,"['terap', 'aplikasi', 'mypertamina', 'isi', 'bahan', 'bakar', 'minyak', 'bbm', 'spbu', 'pertamina', 'tuju', 'cegah', 'guna', 'bbm', 'subsidi', 'sasar']"
2022-08-04 08:29:56+00:00,1555108765908627456,haryanto_tungu,0,0,0,c biru,"['c', 'biru']"
2022-08-04 08:25:35+00:00,1555107670897881088,officialntv_,0,0,1,legislator minta penggunaan aplikasi mypertamina dikaji ulang,"['legislator', 'guna', 'aplikasi', 'mypertamina', 'kaji', 'ulang']"
2022-08-04 07:51:38+00:00,1555099125385142272,mitrapost_,0,0,0,anggota dpr dari pks minta pemerintah kaji ulang mypertamina,"['anggota', 'dpr', 'pks', 'perintah', 'kaji', 'ulang', 'mypertamina']"
2022-08-04 07:23:33+00:00,1555092056485220352,sariagri_id,0,0,0,dinilai menyulitkan rakyat dpr minta penggunaan mypertamina dikaji ulang,"['nilai', 'sulit', 'rakyat', 'dpr', 'guna', 'mypertamina', 'kaji', 'ulang']"
2022-08-04 07:02:46+00:00,1555086828558254081,selebcuit,0,0,0,nah  dah pinteran dikit  jadi gak perlu tuh pakai mypertamina,"['dah', 'pinteran', 'dikit', 'gak', 'tuh', 'pakai', 'mypertamina']"
2022-08-04 07:02:32+00:00,1555086768000876545,wonosobo1menit,0,0,1,check out this article banyak warga bakal kesulitan beli bbm bersubsidi pendaftar mypertamina di wonosobo masih rendah,"['check', 'out', 'this', 'article', 'warga', 'sulit', 'beli', 'bbm', 'subsidi', 'daftar', 'mypertamina', 'wonosobo', 'rendah']"
2022-08-04 06:30:44+00:00,1555078764446437376,shushulalla,0,0,0,ok tq,"['ok', 'tq']"
2022-08-04 06:24:36+00:00,1555077223660457984,MyPertaminaID,1,0,0,hai sobat apabila telah melakukan perubahan data dapat menunggu prosesnya maksimal  hari kerja informasi lebih lanjut cek tautan  tks gio,"['hai', 'sobat', 'ubah', 'data', 'tunggu', 'proses', 'maksimal', 'kerja', 'informasi', 'cek', 'taut', 'tks', 'gio']"
2022-08-04 06:24:33+00:00,1555077211232690176,Fortune_IDN,0,0,0,penerapan mypertamina diperkirakan bulan september,"['terap', 'mypertamina', 'september']"
2022-08-04 06:19:51+00:00,1555076025364914176,gilangmy95,1,0,0,buat apa ada my pertamina kalo kebanyakan pom bensin print nota nya aja sering eror   perbaiki dulu deh internalnya barulah bikin sistem untuk masyarakat luas,"['my', 'pertamina', 'kalo', 'banyak', 'pom', 'bensin', 'print', 'nota', 'nya', 'aja', 'eror', 'baik', 'deh', 'internal', 'baru', 'bikin', 'sistem', 'masyarakat', 'luas']"
2022-08-04 06:17:17+00:00,1555075383120105472,MyPertaminaID,0,0,0,hai sobat allena mohon maaf atas ketidaknyamanannya mengenai hal tersebut akan kami bantu sampaikan melalui dm ya tks tedi,"['hai', 'sobat', 'allena', 'mohon', 'maaf', 'ketidaknyamanannya', 'bantu', 'dm', 'ya', 'tks', 'tedi']"
2022-08-04 06:13:41+00:00,1555074473899933696,shushulalla,1,0,0,min saya dapet email kalau kendaraan saya belum terverifikasi karena ada kesalahan penulisan silinder mobil nah sekarang kan sudah saya edit itu perlu confirm ulang dengan balas emailnya gak sih,"['min', 'dapet', 'email', 'kendara', 'verifikasi', 'salah', 'tulis', 'silinder', 'mobil', 'edit', 'confirm', 'ulang', 'balas', 'email', 'gak', 'sih']"
2022-08-04 06:08:06+00:00,1555073071639404544,teropong_news,0,0,0,sejumlah sopir di kota sorong daftar subsidi tepat mypertamina,"['sopir', 'kota', 'sorong', 'daftar', 'subsidi', 'mypertamina']"
2022-08-04 06:07:52+00:00,1555073013325787141,ymsstay,1,0,0,halo   saya dari kemarin coba daftar subsidi mypertamina kok selalu gagalerror ya tidak bisa simpan progress juga,"['halo', 'kemarin', 'coba', 'daftar', 'subsidi', 'mypertamina', 'gagalerror', 'ya', 'simpan', 'progress']"
2022-08-04 06:05:15+00:00,1555072352203198465,fridus04,0,0,0,pertamina di ttu belum menggunakan aplikasi mypertamina,"['pertamina', 'ttu', 'aplikasi', 'mypertamina']"
2022-08-04 06:00:05+00:00,1555071054040764416,validnewsid,0,0,0,pembatasan pembelian bbm bersubsidi lewat aplikasi mypertamina dinilai tetap akan sulit menahan jebolnya volume bbm subsidi mengapa demikian,"['batas', 'beli', 'bbm', 'subsidi', 'aplikasi', 'mypertamina', 'nilai', 'sulit', 'tahan', 'jebol', 'volume', 'bbm', 'subsidi']"
2022-08-04 05:43:05+00:00,1555066773208047616,kumparan,0,0,0,bamsoet menyoroti pentingnya keterbukaan informasi karena ketika pemerintah mengumumkan subsidi bbm lewat mypertamina banyak masyarakat yang kebingungan,"['bamsoet', 'sorot', 'buka', 'informasi', 'perintah', 'umum', 'subsidi', 'bbm', 'mypertamina', 'masyarakat', 'bingung']"
2022-08-04 05:07:51+00:00,1555057906294202369,murianewscom,0,0,0,daftar  spbu di kudus yang layani pendaftaran bbm subsidi  selengkapnya klik tautan berikut ini,"['daftar', 'spbu', 'kudus', 'layan', 'daftar', 'bbm', 'subsidi', 'lengkap', 'klik', 'taut']"
2022-08-04 05:01:36+00:00,1555056335967977472,heriwebcom,0,0,0,warga kupang antusias daftar mypertamina,"['warga', 'kupang', 'antusias', 'daftar', 'mypertamina']"
2022-08-04 05:00:25+00:00,1555056035789869056,murianewscom,0,0,0,warga kudus bisa daftar bbm subsidi langsung di spbu  selengkapnya klik tautan berikut ini,"['warga', 'kudus', 'daftar', 'bbm', 'subsidi', 'langsung', 'spbu', 'lengkap', 'klik', 'taut']"
2022-08-04 05:00:03+00:00,1555055946724175872,MyPertaminaID,0,0,0,samasama terima kasih atas kesetiaannya menggunakan produk pertamina gio,"['samasama', 'terima', 'kasih', 'setia', 'produk', 'pertamina', 'gio']"
2022-08-04 04:57:38+00:00,1555055337803112448,kyungsoowife127,1,0,0,okee makasi yaa admin🤟💌,"['okee', 'makas', 'yaa', 'admin']"
2022-08-04 04:30:06+00:00,1555048409832165377,holiday_ayo,0,0,0,subsidy programs through mypertamina must continue to be communicated,"['subsidy', 'programs', 'through', 'mypertamina', 'must', 'continue', 'to', 'be', 'communicated']"
2022-08-04 04:11:51+00:00,1555043814112256000,MyPertaminaID,1,0,0,website  setelah mendapatkan konfirmasi sebagai konsumen yang berhak menerima bbm subsidi tks gio,"['website', 'konfirmasi', 'konsumen', 'hak', 'terima', 'bbm', 'subsidi', 'tks', 'gio']"
2022-08-04 04:11:43+00:00,1555043783154118656,MyPertaminaID,1,0,0,hai sobat fira apabila telah melakukan pendaftaran dapat menunggu proses pencocokan data maksimal  hari kerja hasil pencocokan data akan dikonfirmasi via email yang didaftarkan qr code bisa didapatkan dari aplikasi mypertamina atau,"['hai', 'sobat', 'fira', 'daftar', 'tunggu', 'proses', 'cocok', 'data', 'maksimal', 'kerja', 'hasil', 'cocok', 'data', 'konfirmasi', 'via', 'email', 'daftar', 'qr', 'code', 'dapat', 'aplikasi', 'mypertamina']"
2022-08-04 04:04:11+00:00,1555041885185404928,kyungsoowife127,1,0,0,ini aku sedi tiap hari ditanyain bapakku mulu kapan muncul kodenya plissss aku kan gatau yaa bused😭😭😭,"['sedi', 'ditanyain', 'bapak', 'mulu', 'muncul', 'kode', 'plissss', 'gatau', 'yaa', 'bused']"
2022-08-04 03:55:14+00:00,1555039633636896768,MyPertaminaID,0,0,1,hai sobat raditya kami informasikan harga bbm dievaluasi setiap periode untuk melihat kesesuaian harga jual dengan harga minyak dunia periode sebelumnya perihal ini sesuai regulasi keputusan menteri esdm informasi lebih lanjut cek tautan  tks gio,"['hai', 'sobat', 'raditya', 'informasi', 'harga', 'bbm', 'evaluasi', 'periode', 'sesuai', 'harga', 'jual', 'harga', 'minyak', 'dunia', 'periode', 'perihal', 'sesuai', 'regulasi', 'putus', 'menteri', 'esdm', 'informasi', 'cek', 'taut', 'tks', 'gio']"
2022-08-04 03:43:29+00:00,1555036677567283201,FebriyaniPaula,0,0,0,untuk kalimantan tengah adanya kenaikan bbm al  pertamax turbo pertamina dex dan dexlite untuk pertamax turbo ron  per liter rp  pertamina dex cn  per liter menjadi rp  dan dexlite cn  per liter menjadi rp,"['kalimantan', 'naik', 'bbm', 'al', 'pertamax', 'turbo', 'pertamina', 'dex', 'dexlite', 'pertamax', 'turbo', 'ron', 'liter', 'rp', 'pertamina', 'dex', 'cn', 'liter', 'rp', 'dexlite', 'cn', 'liter', 'rp']"
2022-08-04 03:33:02+00:00,1555034045309825024,henagoesra,1,0,0,terima kasih informasinya,"['terima', 'kasih', 'informasi']"
2022-08-04 03:27:12+00:00,1555032578091933696,IDbelasting,0,0,0,kuota makin menipis tidak cukup memenuhi kebutuhan hingga akhir tahun,"['kuota', 'tip', 'penuh', 'butuh']"
2022-08-04 03:23:03+00:00,1555031533219565570,MyPertaminaID,0,0,0,pembayarannya bisa secara cash atau cashless sesuai metode pembayaran di spbu tks gio,"['bayar', 'cash', 'cashless', 'sesuai', 'metode', 'bayar', 'spbu', 'tks', 'gio']"
2022-08-04 03:22:43+00:00,1555031451510312960,MyPertaminaID,1,0,0,pendaftatannya bisa dilakukan oleh sopir atau pemilik kendaraan apabila terkonfirmasi sebagai konsumen yang berhak menerima bbm subsidi sobat dapat melakukan pembelian bbm subsidi tanpa menggunakan aplikasi mypertamina dengan menunjukan qr code yang sudah dicetak dan,"['pendaftatannya', 'sopir', 'milik', 'kendara', 'konfirmasi', 'konsumen', 'hak', 'terima', 'bbm', 'subsidi', 'sobat', 'beli', 'bbm', 'subsidi', 'aplikasi', 'mypertamina', 'tunjuk', 'qr', 'code', 'cetak']"
2022-08-04 03:22:22+00:00,1555031363035615233,MyPertaminaID,2,0,0,hai sobat sutan mulai tanggal  juli  sobat dapat mendaftarkan kendaraan roda  atau lebih dan non kendaraan di website  pendaftaran ini bertujuan agar bbm bersubsidi dapat disalurkan sesuai dengan kuota yang telah ditetapkan,"['hai', 'sobat', 'sutan', 'tanggal', 'juli', 'sobat', 'daftar', 'kendara', 'roda', 'non', 'kendara', 'website', 'daftar', 'tuju', 'bbm', 'subsidi', 'salur', 'sesuai', 'kuota', 'tetap']"
2022-08-04 03:12:41+00:00,1555028926132416513,henagoesra,1,0,0,sy punya mobil truk  utk usaha tp yg bawa sopir ini mesti ngisi bbm jenis apa apa boleh yg bersubsidi bagaimana dgn aplikasi mypertamina mesti dipegang sopir juga atau hanya saya tks,"['sy', 'mobil', 'truk', 'utk', 'usaha', 'tp', 'yg', 'bawa', 'sopir', 'mesti', 'ngisi', 'bbm', 'jenis', 'yg', 'subsidi', 'dgn', 'aplikasi', 'mypertamina', 'mesti', 'pegang', 'sopir', 'tks']"
2022-08-04 03:07:45+00:00,1555027685520408576,jawapos,0,0,0,di wonosobo mypertamina hanya diunduh  orang,"['wonosobo', 'mypertamina', 'unduh', 'orang']"
2022-08-04 03:00:34+00:00,1555025875698999297,kompascom,0,0,1,pendaftaran kendaraan roda empat di mypertamina juga dilakukan untuk mendorong penyaluran solar dan pertalite tepat sasaran,"['daftar', 'kendara', 'roda', 'mypertamina', 'dorong', 'salur', 'solar', 'pertalite', 'sasar']"
2022-08-04 02:48:29+00:00,1555022833830567937,HeraldJateng,0,0,0,warga kudus yang mendaftar mypertamina sudah capai  kendaraan,"['warga', 'kudus', 'daftar', 'mypertamina', 'capai', 'kendara']"
2022-08-04 02:40:02+00:00,1555020708756852737,KompasEkonomi,0,0,0,cara daftar mypertamina untuk beli pertalite dan solar,"['daftar', 'mypertamina', 'beli', 'pertalite', 'solar']"
2022-08-04 02:20:16+00:00,1555015736204328960,jpnncom,0,0,0,kendaran di kudus sudah mendaftar mypertamina,"['kendaran', 'kudus', 'daftar', 'mypertamina']"
2022-08-04 02:15:22+00:00,1555014499627069440,David_Tjahyadi,0,0,0,btp  siap terima kasih lho yah still advicenya much appreciated,"['btp', 'terima', 'kasih', 'lho', 'yah', 'still', 'advicenya', 'much', 'appreciated']"
2022-08-04 02:09:33+00:00,1555013037471387649,David_Wijaya03,1,0,0,driver ojek online patah tulang ditabrak truk tangki pertamina ya allah min  dan  sudah baca ini belum 😭😭😭,"['driver', 'ojek', 'online', 'patah', 'tulang', 'tabrak', 'truk', 'tangki', 'pertamina', 'ya', 'allah', 'min', 'baca', '']"
2022-08-04 01:12:34+00:00,1554998697716772864,nah_ceah,0,0,0,bangunbangun kaget gue download aplikasi mypertamina aja engga kok dikasih otp aneh banget,"['bangunbangun', 'kaget', 'gue', 'download', 'aplikasi', 'mypertamina', 'aja', 'engga', 'kasih', 'otp', 'aneh', 'banget']"
2022-08-04 01:07:39+00:00,1554997459415285760,MyPertaminaID,0,0,0,perihal tersebut sudah kami bantu sampaikan via dm ya terima kasih raisa,"['perihal', 'bantu', 'via', 'dm', 'ya', 'terima', 'kasih', 'raisa']"
2022-08-04 01:02:26+00:00,1554996148452356096,FahdianAG,0,0,0,cbiru,['cbiru']
2022-08-04 00:45:59+00:00,1554992008925937664,mocotok,1,0,0,kak tolong ini gimana ya sejak kemarin setiap klik daftar selalu loading seperti ini lama sekali dan gak pernah berhasil padahal internet lancar sebelum klik daftar,"['kak', 'tolong', 'gimana', 'ya', 'kemarin', 'klik', 'daftar', 'loading', 'gak', 'hasil', 'internet', 'lancar', 'klik', 'daftar']"
2022-08-04 00:37:18+00:00,1554989822623617024,MyPertaminaID,1,0,0,hai sobat nana kami bantu pengecekan datanya mohon menunggu raisa,"['hai', 'sobat', 'nana', 'bantu', 'kece', 'data', 'mohon', 'tunggu', 'raisa']"
2022-08-04 00:34:45+00:00,1554989179737903104,mocotok,1,0,0,halo   saya ada kendala di pendaftaran bisa tolong open dm admin terima kasih,"['halo', 'kendala', 'daftar', 'tolong', 'open', 'dm', 'admin', 'terima', 'kasih']"
2022-08-04 00:23:59+00:00,1554986468543631360,zqhr,0,0,0,tapi bayarnya kudu pake mypertamina dulu riweuh,"['bayar', 'kudu', 'pake', 'mypertamina', 'riweuh']"
2022-08-03 18:57:22+00:00,1554904274831679488,selidddd,0,0,0,apalagi pake my pertamina,"['pake', 'my', 'pertamina']"
2022-08-03 17:16:38+00:00,1554878925095858176,bacalagersmedia,0,0,0,cara daftar di aplikasi mypertamina,"['daftar', 'aplikasi', 'mypertamina']"
2022-08-03 16:58:07+00:00,1554874262636593152,MyPertaminaID,0,0,0,hai sobat zain kami akan selalu berusaha untuk lebih meningkatkan mutu pelayanan pertamina terima kasih ziad,"['hai', 'sobat', 'zain', 'usaha', 'tingkat', 'mutu', 'layan', 'pertamina', 'terima', 'kasih', 'ziad']"
2022-08-03 16:44:33+00:00,1554870849035202560,ashandzain,1,0,0,seharusnya dari duluagar pernyaluran bbm yg berhak menerima subsidi diawasi lebih optimal,"['duluagar', 'pernyaluran', 'bbm', 'yg', 'hak', 'terima', 'subsidi', 'awas', 'optimal']"
2022-08-03 16:32:30+00:00,1554867816863522816,Zyanpatra,0,0,0,kendaran di kudus sudah mendaftar mypertamina,"['kendaran', 'kudus', 'daftar', 'mypertamina']"
2022-08-03 16:30:03+00:00,1554867200565002241,jpnncom,0,0,0,sebanyak  kendaran di kabupaten kudus sudaj tercatat di website mypertamina,"['kendaran', 'kabupaten', 'kudus', 'sudaj', 'catat', 'website', 'mypertamina']"
2022-08-03 16:10:03+00:00,1554862166163222528,89O63,0,0,0,simak guys cara daftar dan transaksi bbm subsidi tepat mypertamina 👍🏻,"['simak', 'guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', '']"
2022-08-03 16:09:18+00:00,1554861978153549824,astutzi,0,0,0,nah guys begini cara daftar dan transaksi bbm subsidi tepat mypertamina  buruan kuy daftar,"['guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'buru', 'kuy', 'daftar']"
2022-08-03 16:07:44+00:00,1554861586195836928,agaainst,0,0,0,inilah cara daftar dan transaksi bbm subsidi tepat mypertamina  kalian harus simak loh,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'simak', 'loh']"
2022-08-03 15:32:31+00:00,1554852724713594881,MyPertaminaID,0,0,0,hai sobat didiet sudah kami bantu melalui dm silakan cek dm ya sobat tks ziad,"['hai', 'sobat', 'diet', 'bantu', 'dm', 'sila', 'cek', 'dm', 'ya', 'sobat', 'tks', 'ziad']"
2022-08-03 15:28:43+00:00,1554851764503191552,MyPertaminaID,1,0,0,hai sobat sonni mohon maaf atas ketidaknyamanannya jika sudah dicoba namun masih berkendala mohon berkenan untuk menyampaikannya melalui dm  disertai nomor terdaftar mypertamina terima kasih ziad,"['hai', 'sobat', 'sonni', 'mohon', 'maaf', 'ketidaknyamanannya', 'coba', 'kendala', 'mohon', 'kenan', 'sampai', 'dm', 'serta', 'nomor', 'daftar', 'mypertamina', 'terima', 'kasih', 'ziad']"
2022-08-03 15:07:32+00:00,1554846434125840384,gumjuy,0,0,0,berikut guys cara daftar dan transaksi bbm subsidi tepat mypertamina  moga bermanfaat ya,"['guys', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', 'moga', 'manfaat', 'ya']"
2022-08-03 15:06:54+00:00,1554846277380149248,tribunpontianak,0,0,0,resmi beli bbm subsudi solar dan pertalte pakai mypertamina di spbu dimulai september     lewat,"['resmi', 'beli', 'bbm', 'subsudi', 'solar', 'pertalte', 'pakai', 'mypertamina', 'spbu', 'september']"
2022-08-03 14:57:41+00:00,1554843957363740672,zam_s82,0,0,2,perawiro tenang bumasih aman beruntung gak pake aplikasi my pertamina,"['perawiro', 'tenang', 'bumasih', 'aman', 'untung', 'gak', 'pake', 'aplikasi', 'my', 'pertamina']"
2022-08-03 14:52:33+00:00,1554842665027452928,tribunpontianak,0,0,0,cara cepat dan mudah dapat qr code mypertamina untuk beli bbm subsidi solar  pertalite di spbu    lewat,"['cepat', 'mudah', 'qr', 'code', 'mypertamina', 'beli', 'bbm', 'subsidi', 'solar', 'pertalite', 'spbu']"
2022-08-03 14:50:13+00:00,1554842077929754624,LissnerIbbetson,0,0,0,temanteman begini ya cara daftar dan transaksi bbm subsidi tepat mypertamina 👍🏻,"['temanteman', 'ya', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina', '']"
2022-08-03 14:40:07+00:00,1554839533900173312,MyPertaminaID,0,0,0,hai sobat arum mohon maaf atas ketidaknyamanannya kami sarankan sobat menggunakan bbm non subsidi mengenai hal tersebut silakan menyampaikan melalui dm  disertai nomor dan lokasi spbu yang mengalami kelangkaan tks ziad,"['hai', 'sobat', 'arum', 'mohon', 'maaf', 'ketidaknyamanannya', 'saran', 'sobat', 'bbm', 'non', 'subsidi', 'sila', 'dm', 'serta', 'nomor', 'lokasi', 'spbu', 'alami', 'langka', 'tks', 'ziad']"
2022-08-03 14:38:59+00:00,1554839251040096257,nugrahadi,1,0,0,habis claim qr ke mypertamina ada tulisan kuota  liter apakah ini berarti akan ada kuota pake pertalite untuk mobil,"['habis', 'claim', 'qr', 'mypertamina', 'tulis', 'kuota', 'liter', 'kuota', 'pake', 'pertalite', 'mobil']"
2022-08-03 14:22:03+00:00,1554834987257450497,liputan6dotcom,0,0,2,kemenko perekonomian program subsidi lewat mypertamina harus terus dikomunikasikan pertamina patra niaga terus melakukan sosialisasi program subsidi tepat sasaran kepada masyarakat langkah yang dijalankan oleh pertamina ini mendapat perhatian khusus…,"['kemenko', 'ekonomi', 'program', 'subsidi', 'mypertamina', 'komunikasi', 'pertamina', 'patra', 'niaga', 'sosialisasi', 'program', 'subsidi', 'sasar', 'masyarakat', 'langkah', 'jalan', 'pertamina', 'perhati', 'khusus']"
2022-08-03 14:19:25+00:00,1554834328344883201,sumantr97736936,0,0,0,klo situs dan aplikasi mypertamina di blokir gak pake mikir saya baru setuju banget,"['klo', 'situs', 'aplikasi', 'mypertamina', 'blokir', 'gak', 'pake', 'mikir', 'tuju', 'banget']"
2022-08-03 13:45:06+00:00,1554825690167799808,ciamoz,1,0,0,halo setting dmnya diaktifkan dong mau saya dm sudah di follow tetap tidak bisa dm,"['halo', 'setting', 'dmnya', 'aktif', 'dm', 'follow', 'dm']"
2022-08-03 13:40:45+00:00,1554824594997268481,Nurulfa97046923,0,0,0,kamu yg merasa berhak mendapatkan subsidi segera daftarin kendaraannya  cara daftar dan transaksi bbm subsidi tepat mypertamina,"['yg', 'hak', 'subsidi', 'daftarin', 'kendara', 'daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 13:40:04+00:00,1554824425094389760,ELidiawaty,0,0,0,cara daftar dan transaksi bbm subsidi tepat mypertamina,"['daftar', 'transaksi', 'bbm', 'subsidi', 'mypertamina']"
2022-08-03 13:33:20+00:00,1554822730645524481,Trieslove,0,0,0,pasti boros bbm tu pemiliknya harus segera install mypertamina tuk dpt bbm yg murah😃,"['boros', 'bbm', 'tu', 'milik', 'install', 'mypertamina', 'tuk', 'dpt', 'bbm', 'yg', 'murah']"
2022-08-03 12:58:32+00:00,1554813972972314624,5a_4D,0,0,1,more horor bbm dari    apk  gak jalan harga now di acc  gak seh  🤔🤔🤔🤔  gua balik lagi ke nitro 🤣🤣🤣🤣  cem mana energizing me  indonesia  🤪🤪🤪🤪,"['more', 'horor', 'bbm', 'apk', 'gak', 'jalan', 'harga', 'now', 'acc', 'gak', 'seh', '', 'gua', 'nitro', '', 'cem', 'energizing', 'me', 'indonesia', '']"
2022-08-03 12:45:54+00:00,1554810790699380736,nuelsuhar,0,0,0,pemerintah harus bisa cepat melakukan kebijakan pembelian bbm bersubsidi dengan menggunakan aplikasi mypertamina untuk memastikan subsidi tersalurkan secara tepat,"['perintah', 'cepat', 'bijak', 'beli', 'bbm', 'subsidi', 'aplikasi', 'mypertamina', 'subsidi', 'salur']"
