Datetime,Tweet Id,Text,Username,IP,Reply,Retweet,Like,Device
2022-08-04 13:27:50+00:00,1555183734047244290,"Berikut ini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
Semoga bermanfaat ya 🤗🤗

https://t.co/Wl3Obugsuo",Seonwoosky,https://twitter.com/Seonwoosky/status/1555183734047244290,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 13:27:33+00:00,1555183660269453315,"@pertamina135 Bagaimana cara mendapatkan ""Password Claim"" pada aplikasi mypertamina?",illaundaitti,https://twitter.com/illaundaitti/status/1555183660269453315,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 13:10:16+00:00,1555179311170080768,@maryantoooo @MyPertaminaID 😁,dchnrmdha,https://twitter.com/dchnrmdha/status/1555179311170080768,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 13:10:15+00:00,1555179309119455232,@MyPertaminaID SPBBU 31.115.01 Kedoya Self Service tp 1 orang operator megang 2 mesin pompa. Saya sih baru pertama kali isi di sini krn terpaksa Pom deket rumah habis pertamax nya. Ternyata yg bikin antrian panjang di Pom ini karena 1 operator pegang 2 mesin. Tolonglah ditingkatkan pelayanannya,bys_king11,https://twitter.com/bys_king11/status/1555179309119455232,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 13:07:14+00:00,1555178546749878273,"@kusanaliv wduh,, cb sruh dnlod mypertamina dixckk",hopearlve,https://twitter.com/hopearlve/status/1555178546749878273,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 13:04:14+00:00,1555177791775129600,"Ombudsman RI dalam diskusi publik di Ternate, menilai aplikasi MyPertamina sebagai sarana pendataan distribusi BBM bersubsidi harus memenuhi standar pelayanan publik. #publisherstory https://t.co/eQTfqVVw4Q",kumparan,https://twitter.com/kumparan/status/1555177791775129600,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 12:59:22+00:00,1555176568632139776,@boyack_ Nganggo my pertamina ora lur nek tumbas,Surya_4L,https://twitter.com/Surya_4L/status/1555176568632139776,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 12:37:06+00:00,1555170965142659072,Pengamat Desak Penggunaan MyPertamina Dibatalkan Ini Alasannya https://t.co/G0kHfRv0jS #sariagri #pertanian,sariagri_id,https://twitter.com/sariagri_id/status/1555170965142659072,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 12:35:39+00:00,1555170601182334977,"Yuk Simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina 😙👍🏻

https://t.co/R9p3XjLJKv",AlwaaCorollaa,https://twitter.com/AlwaaCorollaa/status/1555170601182334977,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 12:15:57+00:00,1555165644400005120,@nrsptraa_ Tanyain dulu punya mypertamina belom,ayangip,https://twitter.com/ayangip/status/1555165644400005120,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 12:00:21+00:00,1555161718182928384,"Dijamin pembakaran sempurna dari RON 98 bakal bikin mesin lebih bertenaga dan akselerasi lebih optimal anti tersengal-sengal. Slebeeew~

#JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135",pertamaxseries,https://twitter.com/pertamaxseries/status/1555161718182928384,0,2,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 12:00:20+00:00,1555161713959284736,"Merinding banget sih kalo sampai kena teror mesin pengap sepanjang jalan. Ada yang pernah? 

Buat yang pernah, pasti belom pake Pertamax Turbo nih. Coba deh isi Pertamax Turbo sekarang.

#JadiPilihanPas #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135 https://t.co/rHLD15kUFb",pertamaxseries,https://twitter.com/pertamaxseries/status/1555161713959284736,1,2,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 11:49:58+00:00,1555159102698819584,"MY PERTAMINA = MY DU
NGU https://t.co/XH27dwBac2",Icu663,https://twitter.com/Icu663/status/1555159102698819584,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 11:45:53+00:00,1555158078429233154,"@asady27 Hai, Sobat. Pastikan sudah follow akun  @MyPertamina terlebih dahulu atau periksa pengaturan pesan pada akun sobat. Tks. -Tedi",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555158078429233154,0,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 11:38:17+00:00,1555156164618649600,"@MyPertaminaID Terima kasih. Di websitenya utk mencari tahu kalau data sedang diproses / masih antri atau sudah selesai diverifikasi, lihatnya dimana ya? Thx",kelvinarnandi,https://twitter.com/kelvinarnandi/status/1555156164618649600,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 11:33:17+00:00,1555154904095764480,@kelvinarnandi Silakan untuk melakukan pengecekan status pendaftaran di website secara berkala. Terima kasih. -Firman (2/2),MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555154904095764480,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:32:53+00:00,1555154803046563840,"@kelvinarnandi Hai, Sobat Kelvin. Apabila sobat berhasil melakukan edit data di website https://t.co/Xbk0niHgct, mohon berkenan menunggu proses konfirmasi data dalam 14 hari kerja (tidak termasuk Sabtu - Minggu dan Hari Libur Nasional) di alamat email yang telah didaftarkan. (1/2)",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555154803046563840,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:29:43+00:00,1555154009530707968,@MyPertaminaID Lah ndak bisa DM..,asady27,https://twitter.com/asady27/status/1555154009530707968,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 11:27:53+00:00,1555153544986374146,@MyPertaminaID Oke.. siap.. trims..,asady27,https://twitter.com/asady27/status/1555153544986374146,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 11:23:06+00:00,1555152344580468736,Sleman gelar sosialisasi dan pelatihan penerapan aplikasi MyPertamina https://t.co/6iIDXtn2Bg,antarabiz,https://twitter.com/antarabiz/status/1555152344580468736,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 11:22:49+00:00,1555152271851532288,"@MyPertaminaID Sore, minggu lalu verifikasi subsidi tepat, saya ada salah data. Sudah diedit tapi blm ada email masuk lagi sampai hari ini. Apa ada solusinya? Thx",kelvinarnandi,https://twitter.com/kelvinarnandi/status/1555152271851532288,2,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 11:12:43+00:00,1555149730946043909,"@maryantoooo Hai, Sobat Maryanto. Mengenai hal tersebut adalah penipuan. Hati-hati terhadap oknum yang mengatasnamakan PT Pertamina (Persero). Informasi lebih lanjut terkait Undian MyPertamina Tebar Hadiah bisa cek tautan https://t.co/wKPoz7pzXn. Tks. -Gio",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555149730946043909,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:07:05+00:00,1555148311266738176,"Lumayan mas ,info donf bener apa tidak 😁 @MyPertaminaID https://t.co/UGfNTmC9KX",maryantoooo,https://twitter.com/maryantoooo/status/1555148311266738176,2,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 11:06:53+00:00,1555148262545698816,"Jadi begini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina ya guys 👍🏻
https://t.co/TXLqxFG3JD",rodidiam,https://twitter.com/rodidiam/status/1555148262545698816,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:05:43+00:00,1555147969628114949,"Ternyata gini loh guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Simak yuk dan pahami juga ya 
https://t.co/ycnMDCNhyY",Sararesa4,https://twitter.com/Sararesa4/status/1555147969628114949,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:04:54+00:00,1555147760629739520,"Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
mudah sekali ,,mantap 
https://t.co/HRvPtr0m1l",tirtaduka,https://twitter.com/tirtaduka/status/1555147760629739520,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:04:29+00:00,1555147657664147457,"Inilah Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Yuk disimak infonya
https://t.co/5d9SKhSRjW",CancaZaza,https://twitter.com/CancaZaza/status/1555147657664147457,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:03:50+00:00,1555147494140825600,"Yuk simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
https://t.co/Zxijd1lR4U",tisnasany,https://twitter.com/tisnasany/status/1555147494140825600,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:02:53+00:00,1555147255723593728,"Ini dia Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Kuy disimak biar pada paham
https://t.co/4T0CYx9jXI",syirarusak,https://twitter.com/syirarusak/status/1555147255723593728,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:02:10+00:00,1555147073229848578,"Nih Buat Yang Belum Tahu Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina, Mudah Kok Bisa Di Baca Ya 🥰👍🏻
https://t.co/sW9r0G7aG0",fannesaex3,https://twitter.com/fannesaex3/status/1555147073229848578,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 11:00:38+00:00,1555146690164043776,Naah ini guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina👍👍 https://t.co/CqhsXIl29J,nihkita25,https://twitter.com/nihkita25/status/1555146690164043776,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:58:17+00:00,1555146095751499776,"Yuk Simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina😙👍🏻
https://t.co/Gc2L5PT8NT",yakinamanah,https://twitter.com/yakinamanah/status/1555146095751499776,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:57:23+00:00,1555145869405880320,"Berikut ini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
Semoga bermanfaat ya 🤗
https://t.co/87gPcCQWTK",Kamubisakok2,https://twitter.com/Kamubisakok2/status/1555145869405880320,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:39:09+00:00,1555141281185398784,Nah ini guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina 👍 https://t.co/2JOIXPiXKR,0802fathul,https://twitter.com/0802fathul/status/1555141281185398784,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:30:29+00:00,1555139101099077633,"Yuk segera di simak nih, cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 👍🏻

https://t.co/AMGQGYAFAk",debening,https://twitter.com/debening/status/1555139101099077633,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:29:55+00:00,1555138957985230848,Naah ini dia guys cara daftar dan Transaksi BBM Subsidi Tepat melalui MyPertamina. 👍https://t.co/UoDp1WIgKe,redupetang,https://twitter.com/redupetang/status/1555138957985230848,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:29:11+00:00,1555138775419740160,"Nih Buat Yang Belum Tahu Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina, Mudah Kok ini bisa di simak informasinya yaa guys. 👍🏻
https://t.co/Wspv9RYKhk",ziiunik,https://twitter.com/ziiunik/status/1555138775419740160,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:28:27+00:00,1555138591554015232,"Ini dia guyss buat, Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Kuy disimak biar pada paham yah. 
https://t.co/O0geBIEsKS",Bulanndua,https://twitter.com/Bulanndua/status/1555138591554015232,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:24:49+00:00,1555137674406948865,"Yuk sama sama di simak nih Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 

https://t.co/BUp5fXRQZ0",jiiesoya,https://twitter.com/jiiesoya/status/1555137674406948865,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:24:12+00:00,1555137521054777344,"Ini yaa informasi lengkapnya bagaimana Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Yuk disimak infonya
https://t.co/eiqc8jOiET",himinggu,https://twitter.com/himinggu/status/1555137521054777344,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:23:32+00:00,1555137350208192513,"Jadi ini yaa guys cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
mudah sekali pastinya mantap deh. 
https://t.co/npSjtppy97",salselasa,https://twitter.com/salselasa/status/1555137350208192513,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:20:06+00:00,1555136488345456640,"Nah gini loh guys buat Cara terlengkap nya Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Simak yuk dan pahami juga ya 

https://t.co/L6q6ZpBrM4",denahbiru,https://twitter.com/denahbiru/status/1555136488345456640,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:19:30+00:00,1555136337954500608,"Jadi begini yaa guys buat Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina yaa. 👍🏻
https://t.co/N8rzePJ4t2",nawangzh,https://twitter.com/nawangzh/status/1555136337954500608,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:18:53+00:00,1555136181829980160,"Ayo disimak informasinya ini guys untuk Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
https://t.co/e5mWtCoaNE",ynnaare,https://twitter.com/ynnaare/status/1555136181829980160,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:01:56+00:00,1555131916633796609,"A number of drivers around the market with the city of Sorong, West Papua, flocked to register as users of subsidized BBM or MyPertamina's precise subsidies.
https://t.co/0iqnRf1rvA",cintiaciputra,https://twitter.com/cintiaciputra/status/1555131916633796609,0,2,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 10:01:18+00:00,1555131755648401413,"Nih buat yang belum tahu Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina, mudah kok bisa dibaca yaa 🥰👍🏻
https://t.co/mocMR9uPj4",Hyeriego1,https://twitter.com/Hyeriego1/status/1555131755648401413,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 09:59:33+00:00,1555131314755366912,"saat ini kriteria kendaraan yang dibolehkan membeli Pertalite atau Solar dengan mendaftar di MyPertamina, diatur berdasarkan kubikasi mesin. https://t.co/0602DxLsg0",kompascom,https://twitter.com/kompascom/status/1555131314755366912,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 09:56:12+00:00,1555130472560074752,"@asady27 Hai, Sobat As. Poin akan didapatkan maksimal 1x24 jam setelah transaksi berhasil. Silakan sobat sampaikan nomor telepon MyPertamina melalui DM guna kami bantu pengecekan. Tks. Firman",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555130472560074752,2,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 09:54:41+00:00,1555130093638664192,Mosok mypertamina gak iso bedake Alphard karo mobil LCGC 😁😁,Pujowiebowo,https://twitter.com/Pujowiebowo/status/1555130093638664192,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:47:31+00:00,1555128287521042432,"Ono Alphard ngisi BBM tukune pertalite subsidi, mburine pas ngantri motor bebek dan tukune nganggo  mypertamina.",Pujowiebowo,https://twitter.com/Pujowiebowo/status/1555128287521042432,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:46:17+00:00,1555127979906256896,MyPertamina Cegah BBM Subsidi Over Kuota dan Jamin Subsidi Tepat Sasaran https://t.co/ModuhOYf8N,tribun_PKU,https://twitter.com/tribun_PKU/status/1555127979906256896,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
2022-08-04 09:43:39+00:00,1555127315469766656,@MyPertaminaID @SyariahLinkAja @SyariahLinkAja cek poin @MyPertaminaID https://t.co/LSjgAt06tM,asady27,https://twitter.com/asady27/status/1555127315469766656,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:43:08+00:00,1555127183479255040,"@MyPertaminaID @MyPertaminaID poinnya berapa lama masuknya? Padahal tadi sudah klaim 6 poin,. Pembelian pertamax 2liter.. pakai @SyariahLinkAja https://t.co/sbX5k3oqzm",asady27,https://twitter.com/asady27/status/1555127183479255040,2,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:40:03+00:00,1555126407625248773,"Pembelian BBM Subsidi Pakai MyPertamina, Apakah LCGC Boleh Beli Pertalite? https://t.co/LhYcPOAFoM",KompasEkonomi,https://twitter.com/KompasEkonomi/status/1555126407625248773,0,0,0,"<a href=""http://bisniskeuangan.kompas.com/"" rel=""nofollow"">KompasEkonomi</a>"
2022-08-04 09:33:12+00:00,1555124683997331456,"Yuk Simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina😙👍🏻
https://t.co/KTl8Z2ltub",patimah201,https://twitter.com/patimah201/status/1555124683997331456,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:32:49+00:00,1555124590829256704,Naah ini guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina👍👍 https://t.co/AVhwjQsAQ0,noranita300,https://twitter.com/noranita300/status/1555124590829256704,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:32:26+00:00,1555124493714362368,"Nih Buat Yang Belum Tahu Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina, Mudah Kok Bisa Di Baca Ya 🥰👍🏻
https://t.co/HBPIJe3iIE",norazliza39,https://twitter.com/norazliza39/status/1555124493714362368,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:32:04+00:00,1555124398293925888,"Ini dia Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Kuy disimak biar pada paham
https://t.co/ytAxVIC0zM",salmahhsn,https://twitter.com/salmahhsn/status/1555124398293925888,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:31:40+00:00,1555124300264673280,"Yuk simak Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
https://t.co/YVeHK8sG1X",rugayah38,https://twitter.com/rugayah38/status/1555124300264673280,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:31:19+00:00,1555124209822867456,"Inilah Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Yuk disimak infonya
https://t.co/qrVYRhskhO",VarlaVerlo,https://twitter.com/VarlaVerlo/status/1555124209822867456,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:30:56+00:00,1555124116159864833,"Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
mudah sekali ,,mantap 
https://t.co/0pPD22Xtoy",edibabas47,https://twitter.com/edibabas47/status/1555124116159864833,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:30:32+00:00,1555124014196338689,"Ternyata gini loh guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. 
Simak yuk dan pahami juga ya 
https://t.co/qkqIRTuYXJ",arifbregas6,https://twitter.com/arifbregas6/status/1555124014196338689,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:30:05+00:00,1555123899318562817,"Jadi begini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina ya guys 👍🏻
https://t.co/wOuWOCM44O",rakidin98,https://twitter.com/rakidin98/status/1555123899318562817,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:29:39+00:00,1555123791646588928,"Disimak guys untuk Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina
https://t.co/aF9VmCBdIx",mohdsharul88,https://twitter.com/mohdsharul88/status/1555123791646588928,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:23:50+00:00,1555122327859654658,"Ini dia Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Kuy disimak biar pada paham 👌👌
https://t.co/zIyd7UEKax",ayrahokii,https://twitter.com/ayrahokii/status/1555122327859654658,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-04 09:22:32+00:00,1555122000712339458,"Inilah Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Yuk disimak infonya 👇
https://t.co/zCXiIIMegp",Luvaoki,https://twitter.com/Luvaoki/status/1555122000712339458,0,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:22:19+00:00,1555121945175539713,"Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Mudah sekali, mantap!! 
https://t.co/U8YJ1ne1Ta",Lianaaluv,https://twitter.com/Lianaaluv/status/1555121945175539713,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:18:59+00:00,1555121109141712896,"Ternyata gini loh guys Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina. Simak yuk dan pahami juga yaa 😉
 
https://t.co/xywqReDov0",yunacityx,https://twitter.com/yunacityx/status/1555121109141712896,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:16:45+00:00,1555120545490149376,"Jadi begini Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina yaa guys 👍👍
https://t.co/jLjSzcf9AU",xyraira,https://twitter.com/xyraira/status/1555120545490149376,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:15:11+00:00,1555120150806155265,"Disimak guys untuk Cara Daftar dan Transaksi BBM Subsidi Tepat MyPertamina 👇
https://t.co/Wpi2TOmezA",adreena_2,https://twitter.com/adreena_2/status/1555120150806155265,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 09:00:18+00:00,1555116406479343616,"Untuk informasi lebih lengkapnya, langsung hubungi Pertamina Call Center 135 ya!

#MyPertamina #Call135 #SubsidiTepatSasaran #PasUntukSemua https://t.co/p9gz947m5b",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555116406479343616,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 09:00:15+00:00,1555116391270793216,"Eitss.. kalo mau daftar offline jangan lupa udah siapin beberapa dokumen yang dibutuhin ya seperti KTP, Foto Diri, STNK, KIR dan dokumen pendukung lainnya. https://t.co/HKBWftBpr5",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555116391270793216,1,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 09:00:10+00:00,1555116373294034944,"Hai, Sob! Jadi, udah tau kan di mana aja lokasinya? So, buat yang tinggal di Pulau Sumatera kamu bisa langsung mengunjungi lokasi pendaftaran Offline Subsidi Tepat yang ada digambar ya 🤗 https://t.co/4EazdlQi9M",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555116373294034944,2,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-04 08:59:49+00:00,1555116284571820032,@MyPertaminaID Ya ditunggu fitur dm tidak ditampilkan jadi tidak bisa dm,yujau,https://twitter.com/yujau/status/1555116284571820032,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 08:58:30+00:00,1555115951850328066,"@yujau 
Kami bantu sampaikan melalui DM ya sobat. Tks. -Firman",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555115951850328066,1,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 08:53:35+00:00,1555114715969470464,"Demi BBM Bersubsidi, 10 Ribu Kendaraan di Sumsel Daftar MyPertamina https://t.co/lEXOKnQeHJ",Zyanpatra,https://twitter.com/Zyanpatra/status/1555114715969470464,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
2022-08-04 08:52:52+00:00,1555114536104894465,@MyPertaminaID Ya barusan saya edit hari ini biar bisa Verifikasi. Saya ga bisa dm,yujau,https://twitter.com/yujau/status/1555114536104894465,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-04 08:47:15+00:00,1555113120070176773,"@yujau Hai, Sobat Yujau. Apakah sobat melakukan edit data? Jika iya, silakan sobat sampaikan tanggal edit datanya melalui DM. Tks. -Firman",MyPertaminaID,https://twitter.com/MyPertaminaID/status/1555113120070176773,1,0,0,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>"
2022-08-04 08:43:08+00:00,1555112086241308673,@MyPertaminaID Kenapa sudah dapat kode barcode kemudian hilang lagi? Padahal plat nomor sudah terdaftar,yujau,https://twitter.com/yujau/status/1555112086241308673,1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
